ranking_title	ranking_version	country_name	country_rank	country_score
Good Country Index	1.5	Belarus	70	70
Good Country Index	1.5	Belgium	7	7
Good Country Index	1.5	Belize	150	150
Good Country Index	1.5	Benin	96	96
Good Country Index	1.5	Bolivia (Plurinational State of)	128	128
Good Country Index	1.5	Bosnia and Herzegovina	50	50
Good Country Index	1.5	Botswana	125	125
Good Country Index	1.5	Brazil	62	62
Good Country Index	1.5	Brunei Darussalam	111	111
Good Country Index	1.5	Bulgaria	21	21
Good Country Index	1.5	Burkina Faso	121	121
Good Country Index	1.5	Burundi	139	139
Good Country Index	1.5	Cambodia	135	135
Good Country Index	1.5	Cameroon	119	119
Good Country Index	1.5	Canada	6	6
Good Country Index	1.5	Cape Verde	118	118
Good Country Index	1.5	Central African Republic	167	167
Good Country Index	1.5	Chad	148	148
Good Country Index	1.5	Chile	33	33
Good Country Index	1.5	China	69	69
Good Country Index	1.5	Colombia	68	68
Good Country Index	1.5	Congo	146	146
Good Country Index	1.5	Costa Rica	49	49
Good Country Index	1.5	Croatia	30	30
Good Country Index	1.5	Cyprus	16	16
Good Country Index	1.5	Czech Republic	28	28
Good Country Index	1.5	Côte d'Ivoire	130	130
Good Country Index	1.5	Democratic Republic of the Congo	152	152
Good Country Index	1.5	Denmark	2	2
Good Country Index	1.5	Djibouti	157	157
Good Country Index	1.5	Dominican Republic	60	60
Good Country Index	1.5	Ecuador	92	92
Good Country Index	1.5	Egypt	75	75
Good Country Index	1.5	El Salvador	104	104
Good Country Index	1.5	Eritrea	160	160
Good Country Index	1.5	Estonia	22	22
Good Country Index	1.5	Eswatini	102	102
Good Country Index	1.5	Ethiopia	115	115
Good Country Index	1.5	Fiji	88	88
Good Country Index	1.5	Finland	5	5
Good Country Index	1.5	France	9	9
Good Country Index	1.5	Gabon	147	147
Good Country Index	1.5	Georgia	51	51
Good Country Index	1.5	Germany	3	3
Good Country Index	1.5	Ghana	84	84
Good Country Index	1.5	Greece	36	36
Good Country Index	1.5	Guatemala	116	116
Good Country Index	1.5	Guinea	155	155
Good Country Index	1.5	Guyana	77	77
Good Country Index	1.5	Honduras	144	144
Good Country Index	1.5	Hungary	23	23
Good Country Index	1.5	Iceland	20	20
Good Country Index	1.5	India	52	52
Good Country Index	1.5	Indonesia	83	83
Good Country Index	1.5	Iran (Islamic Republic of)	138	138
Good Country Index	1.5	Iraq	164	164
Good Country Index	1.5	Ireland	8	8
Good Country Index	1.5	Israel	59	59
Good Country Index	1.5	Italy	24	24
Good Country Index	1.5	Jamaica	93	93
Good Country Index	1.5	Japan	34	34
Good Country Index	1.5	Jordan	78	78
Good Country Index	1.5	Kazakhstan	100	100
Good Country Index	1.5	Kenya	72	72
Good Country Index	1.5	Kuwait	123	123
Good Country Index	1.5	Kyrgyzstan	80	80
Good Country Index	1.5	Lao People’s Democratic Republic	158	158
Good Country Index	1.5	Latvia	35	35
Good Country Index	1.5	Lebanon	82	82
Good Country Index	1.5	Lesotho	112	112
Good Country Index	1.5	Liberia	79	79
Good Country Index	1.5	Libya	166	166
Good Country Index	1.5	Lithuania	26	26
Good Country Index	1.5	Luxembourg	12	12
Good Country Index	1.5	Madagascar	89	89
Good Country Index	1.5	Malawi	127	127
Good Country Index	1.5	Malaysia	48	48
Good Country Index	1.5	Maldives	153	153
Good Country Index	1.5	Mali	133	133
Good Country Index	1.5	Malta	31	31
Good Country Index	1.5	Mauritania	168	168
Good Country Index	1.5	Mauritius	58	58
Good Country Index	1.5	Mexico	67	67
Good Country Index	1.5	Mongolia	106	106
Good Country Index	1.5	Montenegro	42	42
Good Country Index	1.5	Morocco	55	55
Good Country Index	1.5	Mozambique	117	117
Good Country Index	1.5	Myanmar	137	137
Good Country Index	1.5	Namibia	90	90
Good Country Index	1.5	Nepal	74	74
Good Country Index	1.5	Netherlands	4	4
Good Country Index	1.5	New Zealand	19	19
Good Country Index	1.5	Nicaragua	91	91
Good Country Index	1.5	Niger	143	143
Good Country Index	1.5	Nigeria	140	140
Good Country Index	1.5	Norway	11	11
Good Country Index	1.5	Oman	131	131
Good Country Index	1.5	Pakistan	110	110
Good Country Index	1.5	Palestine	107	107
Good Country Index	1.5	Panama	61	61
Good Country Index	1.5	Papua New Guinea	154	154
Good Country Index	1.5	Paraguay	113	113
Good Country Index	1.5	Peru	66	66
Good Country Index	1.5	Philippines	87	87
Good Country Index	1.5	Poland	27	27
Good Country Index	1.5	Portugal	29	29
Good Country Index	1.5	Qatar	109	109
Good Country Index	1.5	Republic of Korea	37	37
Good Country Index	1.5	Republic of Moldova	40	40
Good Country Index	1.5	Republic of North Macedonia	39	39
Good Country Index	1.5	Romania	41	41
Good Country Index	1.5	Russian Federation	54	54
Good Country Index	1.5	Rwanda	71	71
Good Country Index	1.5	Saint Kitts and Nevis	134	134
Good Country Index	1.5	Saint Lucia	108	108
Good Country Index	1.5	Saint Vincent and the Grenadines	156	156
Good Country Index	1.5	Samoa	126	126
Good Country Index	1.5	Saudi Arabia	114	114
Good Country Index	1.5	Senegal	122	122
Good Country Index	1.5	Serbia	38	38
Good Country Index	1.5	Seychelles	76	76
Good Country Index	1.5	Sierra Leone	124	124
Good Country Index	1.5	Singapore	25	25
Good Country Index	1.5	Slovakia	32	32
Good Country Index	1.5	Slovenia	17	17
Good Country Index	1.5	South Africa	44	44
Good Country Index	1.5	Spain	13	13
Good Country Index	1.5	Sri Lanka	129	129
Good Country Index	1.5	Sudan	165	165
Good Country Index	1.5	Suriname	149	149
Good Country Index	1.5	Sweden	1	1
Good Country Index	1.5	Switzerland	15	15
Good Country Index	1.5	Syrian Arab Republic	169	169
Good Country Index	1.5	Tajikistan	97	97
Good Country Index	1.5	Thailand	56	56
Good Country Index	1.5	Timor-Leste	103	103
Good Country Index	1.5	Togo	95	95
Good Country Index	1.5	Tonga	141	141
Good Country Index	1.5	Trinidad and Tobago	99	99
Good Country Index	1.5	Tunisia	47	47
Good Country Index	1.5	Turkey	53	53
Good Country Index	1.5	Uganda	73	73
Good Country Index	1.5	Ukraine	57	57
Good Country Index	1.5	United Arab Emirates	65	65
Good Country Index	1.5	United Kingdom	14	14
Good Country Index	1.5	United Republic of Tanzania	85	85
Good Country Index	1.5	United States of America	46	46
Good Country Index	1.5	Uruguay	45	45
Good Country Index	1.5	Uzbekistan	163	163
Good Country Index	1.5	Vanuatu	101	101
Good Country Index	1.5	Venezuela (Bolivarian Republic of)	142	142
Good Country Index	1.5	Viet Nam	120	120
Good Country Index	1.5	Yemen	161	161
Good Country Index	1.5	Zambia	81	81
Good Country Index	1.5	Zimbabwe	86	86
Happy Planet Index	2019	Afghanistan	146	29.4
Happy Planet Index	2019	Albania	36	51
Happy Planet Index	2019	Algeria	62	46.5
Happy Planet Index	2019	Argentina	43	50
Happy Planet Index	2019	Armenia	20	54.7
Happy Planet Index	2019	Australia	88	43.1
Happy Planet Index	2019	Austria	58	46.8
Happy Planet Index	2019	Azerbaijan	50	48
Happy Planet Index	2019	Bahrain	139	33.6
Happy Planet Index	2019	Bangladesh	22	54.5
Happy Planet Index	2019	Belarus	89	42.9
Happy Planet Index	2019	Belgium	92	42.5
Happy Planet Index	2019	Benin	99	41.4
Happy Planet Index	2019	Bhutan	127	36.7
Happy Planet Index	2019	Bolivia	74	45
Happy Planet Index	2019	Bosnia and Herzegovina	54	47.8
Happy Planet Index	2019	Botswana	142	31.9
Happy Planet Index	2019	Brazil	21	54.6
Happy Planet Index	2019	Bulgaria	106	40.1
Happy Planet Index	2019	Burkina Faso	98	41.5
Happy Planet Index	2019	Burundi	121	37.7
Happy Planet Index	2019	Cambodia	50	48
Happy Planet Index	2019	Cameroon	108	39.9
Happy Planet Index	2019	Canada	105	40.2
Happy Planet Index	2019	Central African Republic	150	25.2
Happy Planet Index	2019	Chad	145	30.4
Happy Planet Index	2019	Chile	67	45.6
Happy Planet Index	2019	China	94	41.9
Happy Planet Index	2019	Colombia	3	60.2
Happy Planet Index	2019	Comoros	93	42.4
Happy Planet Index	2019	Congo (Brazzaville)	56	47.2
Happy Planet Index	2019	Congo (Kinshasa)	104	40.5
Happy Planet Index	2019	Costa Rica	1	62.1
Happy Planet Index	2019	Cote d'Ivoire	111	39.6
Happy Planet Index	2019	Croatia	64	46.2
Happy Planet Index	2019	Cyprus	45	49.4
Happy Planet Index	2019	Czech Republic	58	46.8
Happy Planet Index	2019	Denmark	70	45.3
Happy Planet Index	2019	Dominican Republic	19	54.8
Happy Planet Index	2019	Ecuador	5	58.8
Happy Planet Index	2019	Egypt	86	43.2
Happy Planet Index	2019	El Salvador	13	56.3
Happy Planet Index	2019	Estonia	133	34.4
Happy Planet Index	2019	Eswatini	130	35.3
Happy Planet Index	2019	Ethiopia	95	41.7
Happy Planet Index	2019	Finland	33	51.3
Happy Planet Index	2019	France	31	51.8
Happy Planet Index	2019	Gabon	108	39.9
Happy Planet Index	2019	Georgia	78	44.3
Happy Planet Index	2019	Germany	29	52.7
Happy Planet Index	2019	Ghana	113	39.5
Happy Planet Index	2019	Greece	47	48.8
Happy Planet Index	2019	Guatemala	6	57.9
Happy Planet Index	2019	Guinea	120	38.1
Happy Planet Index	2019	Haiti	119	38.2
Happy Planet Index	2019	Honduras	9	57.7
Happy Planet Index	2019	Hong Kong	138	33.9
Happy Planet Index	2019	Hungary	69	45.4
Happy Planet Index	2019	Iceland	50	48
Happy Planet Index	2019	India	128	36.4
Happy Planet Index	2019	Indonesia	44	49.6
Happy Planet Index	2019	Iran	84	43.6
Happy Planet Index	2019	Iraq	70	45.3
Happy Planet Index	2019	Ireland	35	51.1
Happy Planet Index	2019	Israel	49	48.2
Happy Planet Index	2019	Italy	40	50.7
Happy Planet Index	2019	Jamaica	6	57.9
Happy Planet Index	2019	Japan	57	47.1
Happy Planet Index	2019	Jordan	81	43.9
Happy Planet Index	2019	Kazakhstan	118	38.6
Happy Planet Index	2019	Kenya	72	45.2
Happy Planet Index	2019	Kuwait	140	33.3
Happy Planet Index	2019	Kyrgyzstan	25	53.7
Happy Planet Index	2019	Laos	90	42.8
Happy Planet Index	2019	Latvia	136	34.1
Happy Planet Index	2019	Lebanon	116	39
Happy Planet Index	2019	Lesotho	149	27.3
Happy Planet Index	2019	Liberia	66	46
Happy Planet Index	2019	Libya	91	42.7
Happy Planet Index	2019	Lithuania	125	36.9
Happy Planet Index	2019	Luxembourg	143	31.7
Happy Planet Index	2019	Madagascar	79	44.2
Happy Planet Index	2019	Malawi	117	38.7
Happy Planet Index	2019	Malaysia	95	41.7
Happy Planet Index	2019	Mali	114	39.3
Happy Planet Index	2019	Malta	85	43.5
Happy Planet Index	2019	Mauritania	132	34.7
Happy Planet Index	2019	Mauritius	32	51.5
Happy Planet Index	2019	Mexico	23	54.3
Happy Planet Index	2019	Moldova	36	51
Happy Planet Index	2019	Mongolia	151	24.5
Happy Planet Index	2019	Montenegro	101	41.3
Happy Planet Index	2019	Morocco	38	50.9
Happy Planet Index	2019	Mozambique	79	44.2
Happy Planet Index	2019	Myanmar	107	40
Happy Planet Index	2019	Namibia	126	36.8
Happy Planet Index	2019	Nepal	27	53.1
Happy Planet Index	2019	Netherlands	18	54.9
Happy Planet Index	2019	New Zealand	11	57.4
Happy Planet Index	2019	Nicaragua	16	55.2
Happy Planet Index	2019	Niger	99	41.4
Happy Planet Index	2019	Nigeria	136	34.1
Happy Planet Index	2019	North Macedonia	81	43.9
Happy Planet Index	2019	Norway	38	50.9
Happy Planet Index	2019	Pakistan	73	45.1
Happy Planet Index	2019	Palestine, State of	42	50.3
Happy Planet Index	2019	Panama	6	57.9
Happy Planet Index	2019	Paraguay	55	47.6
Happy Planet Index	2019	Peru	15	55.9
Happy Planet Index	2019	Philippines	12	57.1
Happy Planet Index	2019	Poland	74	45
Happy Planet Index	2019	Portugal	63	46.3
Happy Planet Index	2019	Qatar	152	24.3
Happy Planet Index	2019	Romania	64	46.2
Happy Planet Index	2019	Russia	131	34.9
Happy Planet Index	2019	Rwanda	115	39.2
Happy Planet Index	2019	Saudi Arabia	97	41.6
Happy Planet Index	2019	Senegal	34	51.2
Happy Planet Index	2019	Serbia	26	53.2
Happy Planet Index	2019	Sierra Leone	147	29
Happy Planet Index	2019	Singapore	68	45.5
Happy Planet Index	2019	Slovakia	61	46.6
Happy Planet Index	2019	Slovenia	53	47.9
Happy Planet Index	2019	South Africa	129	36.2
Happy Planet Index	2019	South Korea	110	39.8
Happy Planet Index	2019	Spain	30	52.3
Happy Planet Index	2019	Sri Lanka	58	46.8
Happy Planet Index	2019	Sudan	111	39.6
Happy Planet Index	2019	Sweden	41	50.5
Happy Planet Index	2019	Switzerland	4	60.1
Happy Planet Index	2019	Taiwan	86	43.2
Happy Planet Index	2019	Tajikistan	16	55.2
Happy Planet Index	2019	Tanzania	124	37
Happy Planet Index	2019	Thailand	28	52.9
Happy Planet Index	2019	Togo	123	37.3
Happy Planet Index	2019	Trinidad and Tobago	144	31.6
Happy Planet Index	2019	Tunisia	81	43.9
Happy Planet Index	2019	Turkey	101	41.3
Happy Planet Index	2019	Turkmenistan	141	33
Happy Planet Index	2019	Uganda	76	44.8
Happy Planet Index	2019	Ukraine	103	40.9
Happy Planet Index	2019	United Arab Emirates	135	34.3
Happy Planet Index	2019	United Kingdom	14	56
Happy Planet Index	2019	United States of America	122	37.4
Happy Planet Index	2019	Uruguay	10	57.5
Happy Planet Index	2019	Uzbekistan	24	54.1
Happy Planet Index	2019	Vanuatu	2	60.4
Happy Planet Index	2019	Venezuela	46	48.9
Happy Planet Index	2019	Vietnam	48	48.4
Happy Planet Index	2019	Yemen	77	44.6
Happy Planet Index	2019	Zambia	133	34.4
Happy Planet Index	2019	Zimbabwe	148	28.6
Human Development Index	2021	Afghanistan	180	0.478
Human Development Index	2021	Albania	67	0.796
Human Development Index	2021	Algeria	91	0.745
Human Development Index	2021	Andorra	40	0.858
Human Development Index	2021	Angola	148	0.586
Human Development Index	2021	Antigua and Barbuda	71	0.788
Human Development Index	2021	Argentina	47	0.842
Human Development Index	2021	Armenia	85	0.759
Human Development Index	2021	Australia	5	0.951
Human Development Index	2021	Austria	25	0.916
Human Development Index	2021	Azerbaijan	91	0.745
Human Development Index	2021	Bahamas	55	0.812
Human Development Index	2021	Bahrain	35	0.875
Human Development Index	2021	Bangladesh	129	0.661
Human Development Index	2021	Barbados	70	0.79
Human Development Index	2021	Belarus	60	0.808
Human Development Index	2021	Belgium	13	0.937
Human Development Index	2021	Belize	123	0.683
Human Development Index	2021	Benin	166	0.525
Human Development Index	2021	Bhutan	127	0.666
Human Development Index	2021	Bolivia (Plurinational State of)	118	0.692
Human Development Index	2021	Bosnia and Herzegovina	74	0.78
Human Development Index	2021	Botswana	117	0.693
Human Development Index	2021	Brazil	87	0.754
Human Development Index	2021	Brunei Darussalam	51	0.829
Human Development Index	2021	Bulgaria	68	0.795
Human Development Index	2021	Burkina Faso	184	0.449
Human Development Index	2021	Burundi	187	0.426
Human Development Index	2021	Cabo Verde	128	0.662
Human Development Index	2021	Cambodia	146	0.593
Human Development Index	2021	Cameroon	151	0.576
Human Development Index	2021	Canada	15	0.936
Human Development Index	2021	Central African Republic	188	0.404
Human Development Index	2021	Chad	190	0.394
Human Development Index	2021	Chile	42	0.855
Human Development Index	2021	China	79	0.768
Human Development Index	2021	Colombia	88	0.752
Human Development Index	2021	Comoros	156	0.558
Human Development Index	2021	Congo	153	0.571
Human Development Index	2021	Congo (Democratic Republic of the)	179	0.479
Human Development Index	2021	Costa Rica	58	0.809
Human Development Index	2021	Croatia	40	0.858
Human Development Index	2021	Cuba	83	0.764
Human Development Index	2021	Cyprus	29	0.896
Human Development Index	2021	Czechia	32	0.889
Human Development Index	2021	Côte d'Ivoire	159	0.55
Human Development Index	2021	Denmark	6	0.948
Human Development Index	2021	Djibouti	171	0.509
Human Development Index	2021	Dominica	102	0.72
Human Development Index	2021	Dominican Republic	80	0.767
Human Development Index	2021	Ecuador	95	0.74
Human Development Index	2021	Egypt	97	0.731
Human Development Index	2021	El Salvador	125	0.675
Human Development Index	2021	Equatorial Guinea	145	0.596
Human Development Index	2021	Eritrea	176	0.492
Human Development Index	2021	Estonia	31	0.89
Human Development Index	2021	Eswatini (Kingdom of)	144	0.597
Human Development Index	2021	Ethiopia	175	0.498
Human Development Index	2021	Fiji	99	0.73
Human Development Index	2021	Finland	11	0.94
Human Development Index	2021	France	28	0.903
Human Development Index	2021	Gabon	112	0.706
Human Development Index	2021	Gambia	174	0.5
Human Development Index	2021	Georgia	63	0.802
Human Development Index	2021	Germany	9	0.942
Human Development Index	2021	Ghana	133	0.632
Human Development Index	2021	Greece	33	0.887
Human Development Index	2021	Grenada	68	0.795
Human Development Index	2021	Guatemala	135	0.627
Human Development Index	2021	Guinea	182	0.465
Human Development Index	2021	Guinea-Bissau	177	0.483
Human Development Index	2021	Guyana	108	0.714
Human Development Index	2021	Haiti	163	0.535
Human Development Index	2021	Honduras	137	0.621
Human Development Index	2021	Hong Kong, China (SAR)	4	0.952
Human Development Index	2021	Hungary	46	0.846
Human Development Index	2021	Iceland	3	0.959
Human Development Index	2021	India	132	0.633
Human Development Index	2021	Indonesia	114	0.705
Human Development Index	2021	Iran (Islamic Republic of)	76	0.774
Human Development Index	2021	Iraq	121	0.686
Human Development Index	2021	Ireland	8	0.945
Human Development Index	2021	Israel	22	0.919
Human Development Index	2021	Italy	30	0.895
Human Development Index	2021	Jamaica	110	0.709
Human Development Index	2021	Japan	19	0.925
Human Development Index	2021	Jordan	102	0.72
Human Development Index	2021	Kazakhstan	56	0.811
Human Development Index	2021	Kenya	152	0.575
Human Development Index	2021	Kiribati	136	0.624
Human Development Index	2021	Korea (Republic of)	19	0.925
Human Development Index	2021	Kuwait	50	0.831
Human Development Index	2021	Kyrgyzstan	118	0.692
Human Development Index	2021	Lao People's Democratic Republic	140	0.607
Human Development Index	2021	Latvia	39	0.863
Human Development Index	2021	Lebanon	112	0.706
Human Development Index	2021	Lesotho	168	0.514
Human Development Index	2021	Liberia	178	0.481
Human Development Index	2021	Libya	104	0.718
Human Development Index	2021	Liechtenstein	16	0.935
Human Development Index	2021	Lithuania	35	0.875
Human Development Index	2021	Luxembourg	17	0.93
Human Development Index	2021	Madagascar	173	0.501
Human Development Index	2021	Malawi	169	0.512
Human Development Index	2021	Malaysia	62	0.803
Human Development Index	2021	Maldives	90	0.747
Human Development Index	2021	Mali	186	0.428
Human Development Index	2021	Malta	23	0.918
Human Development Index	2021	Marshall Islands	131	0.639
Human Development Index	2021	Mauritania	158	0.556
Human Development Index	2021	Mauritius	63	0.802
Human Development Index	2021	Mexico	86	0.758
Human Development Index	2021	Micronesia (Federated States of)	134	0.628
Human Development Index	2021	Moldova (Republic of)	80	0.767
Human Development Index	2021	Mongolia	96	0.739
Human Development Index	2021	Montenegro	49	0.832
Human Development Index	2021	Morocco	123	0.683
Human Development Index	2021	Mozambique	185	0.446
Human Development Index	2021	Myanmar	149	0.585
Human Development Index	2021	Namibia	139	0.615
Human Development Index	2021	Nepal	143	0.602
Human Development Index	2021	Netherlands	10	0.941
Human Development Index	2021	New Zealand	13	0.937
Human Development Index	2021	Nicaragua	126	0.667
Human Development Index	2021	Niger	189	0.4
Human Development Index	2021	Nigeria	163	0.535
Human Development Index	2021	North Macedonia	78	0.77
Human Development Index	2021	Norway	2	0.961
Human Development Index	2021	Oman	54	0.816
Human Development Index	2021	Pakistan	161	0.544
Human Development Index	2021	Palau	80	0.767
Human Development Index	2021	Palestine, State of	106	0.715
Human Development Index	2021	Panama	61	0.805
Human Development Index	2021	Papua New Guinea	156	0.558
Human Development Index	2021	Paraguay	105	0.717
Human Development Index	2021	Peru	84	0.762
Human Development Index	2021	Philippines	116	0.699
Human Development Index	2021	Poland	34	0.876
Human Development Index	2021	Portugal	38	0.866
Human Development Index	2021	Qatar	42	0.855
Human Development Index	2021	Romania	53	0.821
Human Development Index	2021	Russian Federation	52	0.822
Human Development Index	2021	Rwanda	165	0.534
Human Development Index	2021	Saint Kitts and Nevis	75	0.777
Human Development Index	2021	Saint Lucia	106	0.715
Human Development Index	2021	Saint Vincent and the Grenadines	89	0.751
Human Development Index	2021	Samoa	111	0.707
Human Development Index	2021	San Marino	44	0.853
Human Development Index	2021	Sao Tome and Principe	138	0.618
Human Development Index	2021	Saudi Arabia	35	0.875
Human Development Index	2021	Senegal	170	0.511
Human Development Index	2021	Serbia	63	0.802
Human Development Index	2021	Seychelles	72	0.785
Human Development Index	2021	Sierra Leone	181	0.477
Human Development Index	2021	Singapore	12	0.939
Human Development Index	2021	Slovakia	45	0.848
Human Development Index	2021	Slovenia	23	0.918
Human Development Index	2021	Solomon Islands	155	0.564
Human Development Index	2021	South Africa	109	0.713
Human Development Index	2021	South Sudan	191	0.385
Human Development Index	2021	Spain	27	0.905
Human Development Index	2021	Sri Lanka	73	0.782
Human Development Index	2021	Sudan	172	0.508
Human Development Index	2021	Suriname	99	0.73
Human Development Index	2021	Sweden	7	0.947
Human Development Index	2021	Switzerland	1	0.962
Human Development Index	2021	Syrian Arab Republic	150	0.577
Human Development Index	2021	Tajikistan	122	0.685
Human Development Index	2021	Tanzania (United Republic of)	160	0.549
Human Development Index	2021	Thailand	66	0.8
Human Development Index	2021	Timor-Leste	140	0.607
Human Development Index	2021	Togo	162	0.539
Human Development Index	2021	Tonga	91	0.745
Human Development Index	2021	Trinidad and Tobago	57	0.81
Human Development Index	2021	Tunisia	97	0.731
Human Development Index	2021	Turkmenistan	91	0.745
Human Development Index	2021	Tuvalu	130	0.641
Human Development Index	2021	Türkiye	48	0.838
Human Development Index	2021	Uganda	166	0.525
Human Development Index	2021	Ukraine	77	0.773
Human Development Index	2021	United Arab Emirates	26	0.911
Human Development Index	2021	United Kingdom	18	0.929
Human Development Index	2021	United States	21	0.921
Human Development Index	2021	Uruguay	58	0.809
Human Development Index	2021	Uzbekistan	101	0.727
Human Development Index	2021	Vanuatu	140	0.607
Human Development Index	2021	Venezuela (Bolivarian Republic of)	120	0.691
Human Development Index	2021	Viet Nam	115	0.703
Human Development Index	2021	Yemen	183	0.455
Human Development Index	2021	Zambia	154	0.565
Human Development Index	2021	Zimbabwe	146	0.593
Inequality-adjusted Human Development Index	2021	Albania	50	0.71
Inequality-adjusted Human Development Index	2021	Algeria	80	0.598
Inequality-adjusted Human Development Index	2021	Angola	121	0.407
Inequality-adjusted Human Development Index	2021	Argentina	46	0.72
Inequality-adjusted Human Development Index	2021	Armenia	55	0.688
Inequality-adjusted Human Development Index	2021	Australia	11	0.876
Inequality-adjusted Human Development Index	2021	Austria	15	0.851
Inequality-adjusted Human Development Index	2021	Azerbaijan	59	0.685
Inequality-adjusted Human Development Index	2021	Bangladesh	104	0.503
Inequality-adjusted Human Development Index	2021	Barbados	66	0.657
Inequality-adjusted Human Development Index	2021	Belarus	39	0.765
Inequality-adjusted Human Development Index	2021	Belgium	12	0.874
Inequality-adjusted Human Development Index	2021	Belize	98	0.535
Inequality-adjusted Human Development Index	2021	Benin	141	0.334
Inequality-adjusted Human Development Index	2021	Bhutan	109	0.471
Inequality-adjusted Human Development Index	2021	Bolivia (Plurinational State of)	95	0.549
Inequality-adjusted Human Development Index	2021	Bosnia and Herzegovina	60	0.677
Inequality-adjusted Human Development Index	2021	Brazil	90	0.576
Inequality-adjusted Human Development Index	2021	Bulgaria	54	0.701
Inequality-adjusted Human Development Index	2021	Burkina Faso	144	0.315
Inequality-adjusted Human Development Index	2021	Burundi	149	0.302
Inequality-adjusted Human Development Index	2021	Cambodia	106	0.479
Inequality-adjusted Human Development Index	2021	Cameroon	126	0.393
Inequality-adjusted Human Development Index	2021	Canada	14	0.86
Inequality-adjusted Human Development Index	2021	Central African Republic	156	0.24
Inequality-adjusted Human Development Index	2021	Chad	154	0.251
Inequality-adjusted Human Development Index	2021	Chile	45	0.722
Inequality-adjusted Human Development Index	2021	China	67	0.651
Inequality-adjusted Human Development Index	2021	Colombia	85	0.589
Inequality-adjusted Human Development Index	2021	Comoros	145	0.31
Inequality-adjusted Human Development Index	2021	Congo	117	0.432
Inequality-adjusted Human Development Index	2021	Congo (Democratic Republic of the)	138	0.341
Inequality-adjusted Human Development Index	2021	Costa Rica	64	0.664
Inequality-adjusted Human Development Index	2021	Croatia	32	0.797
Inequality-adjusted Human Development Index	2021	Cyprus	25	0.819
Inequality-adjusted Human Development Index	2021	Czechia	16	0.85
Inequality-adjusted Human Development Index	2021	Côte d'Ivoire	135	0.358
Inequality-adjusted Human Development Index	2021	Denmark	3	0.898
Inequality-adjusted Human Development Index	2021	Dominican Republic	74	0.618
Inequality-adjusted Human Development Index	2021	Ecuador	77	0.604
Inequality-adjusted Human Development Index	2021	Egypt	100	0.519
Inequality-adjusted Human Development Index	2021	El Salvador	96	0.548
Inequality-adjusted Human Development Index	2021	Estonia	22	0.829
Inequality-adjusted Human Development Index	2021	Eswatini (Kingdom of)	119	0.424
Inequality-adjusted Human Development Index	2021	Ethiopia	134	0.363
Inequality-adjusted Human Development Index	2021	Finland	5	0.89
Inequality-adjusted Human Development Index	2021	France	24	0.825
Inequality-adjusted Human Development Index	2021	Gabon	93	0.554
Inequality-adjusted Human Development Index	2021	Gambia	137	0.348
Inequality-adjusted Human Development Index	2021	Georgia	53	0.706
Inequality-adjusted Human Development Index	2021	Germany	8	0.883
Inequality-adjusted Human Development Index	2021	Ghana	113	0.458
Inequality-adjusted Human Development Index	2021	Greece	35	0.791
Inequality-adjusted Human Development Index	2021	Guatemala	111	0.46
Inequality-adjusted Human Development Index	2021	Guinea	151	0.299
Inequality-adjusted Human Development Index	2021	Guinea-Bissau	148	0.306
Inequality-adjusted Human Development Index	2021	Guyana	83	0.591
Inequality-adjusted Human Development Index	2021	Haiti	143	0.327
Inequality-adjusted Human Development Index	2021	Honduras	106	0.479
Inequality-adjusted Human Development Index	2021	Hong Kong, China (SAR)	23	0.828
Inequality-adjusted Human Development Index	2021	Hungary	33	0.792
Inequality-adjusted Human Development Index	2021	Iceland	1	0.915
Inequality-adjusted Human Development Index	2021	India	108	0.475
Inequality-adjusted Human Development Index	2021	Indonesia	87	0.585
Inequality-adjusted Human Development Index	2021	Iran (Islamic Republic of)	56	0.686
Inequality-adjusted Human Development Index	2021	Iraq	93	0.554
Inequality-adjusted Human Development Index	2021	Ireland	6	0.886
Inequality-adjusted Human Development Index	2021	Israel	29	0.815
Inequality-adjusted Human Development Index	2021	Italy	35	0.791
Inequality-adjusted Human Development Index	2021	Jamaica	83	0.591
Inequality-adjusted Human Development Index	2021	Japan	16	0.85
Inequality-adjusted Human Development Index	2021	Jordan	75	0.617
Inequality-adjusted Human Development Index	2021	Kazakhstan	41	0.755
Inequality-adjusted Human Development Index	2021	Kenya	118	0.426
Inequality-adjusted Human Development Index	2021	Kiribati	101	0.516
Inequality-adjusted Human Development Index	2021	Korea (Republic of)	21	0.838
Inequality-adjusted Human Development Index	2021	Kyrgyzstan	71	0.627
Inequality-adjusted Human Development Index	2021	Lao People's Democratic Republic	112	0.459
Inequality-adjusted Human Development Index	2021	Latvia	33	0.792
Inequality-adjusted Human Development Index	2021	Lesotho	131	0.372
Inequality-adjusted Human Development Index	2021	Liberia	142	0.33
Inequality-adjusted Human Development Index	2021	Lithuania	31	0.8
Inequality-adjusted Human Development Index	2021	Luxembourg	16	0.85
Inequality-adjusted Human Development Index	2021	Madagascar	133	0.367
Inequality-adjusted Human Development Index	2021	Malawi	130	0.377
Inequality-adjusted Human Development Index	2021	Maldives	81	0.594
Inequality-adjusted Human Development Index	2021	Mali	153	0.291
Inequality-adjusted Human Development Index	2021	Malta	20	0.849
Inequality-adjusted Human Development Index	2021	Mauritania	128	0.389
Inequality-adjusted Human Development Index	2021	Mauritius	62	0.666
Inequality-adjusted Human Development Index	2021	Mexico	72	0.621
